id,title,scan_url,card_type_id,card_rarity_id,card_set_id,type_id,card_number,set_raw,card_type_raw,pokemon_type_raw,rarity_raw
1078,Mew,NULL,0,0,0,0,19,Expedition,"Pokémon - Basic",Psychic,"Rare Holo"
1079,Mewtwo,NULL,0,0,0,0,20,Expedition,"Pokémon - Basic",Psychic,"Rare Holo"
1080,Ninetales,NULL,0,0,0,0,21,Expedition,"Pokémon - Stage 1",Fire,"Rare Holo"
1081,Pichu,NULL,0,0,0,0,22,Expedition,"Pokémon - Baby",Lightning,"Rare Holo"
1082,Pidgeot,NULL,0,0,0,0,23,Expedition,"Pokémon - Stage 2",Colorless,"Rare Holo"
1083,Poliwrath,NULL,0,0,0,0,24,Expedition,"Pokémon - Stage 2",Water,"Rare Holo"
1084,Raichu,NULL,0,0,0,0,25,Expedition,"Pokémon - Stage 1",Lightning,"Rare Holo"
1085,Rapidash,NULL,0,0,0,0,26,Expedition,"Pokémon - Stage 1",Fire,"Rare Holo"
1086,Skarmory,NULL,0,0,0,0,27,Expedition,"Pokémon - Basic",Metal,"Rare Holo"
1087,Typhlosion,NULL,0,0,0,0,28,Expedition,"Pokémon - Stage 2",Fire,"Rare Holo"
1088,Tyranitar,NULL,0,0,0,0,29,Expedition,"Pokémon - Stage 2",Darkness,"Rare Holo"
1089,Venusaur,NULL,0,0,0,0,30,Expedition,"Pokémon - Stage 2",Grass,"Rare Holo"
1090,Vileplume,NULL,0,0,0,0,31,Expedition,"Pokémon - Stage 2",Grass,"Rare Holo"
1091,Weezing,NULL,0,0,0,0,32,Expedition,"Pokémon - Stage 1",Grass,"Rare Holo"
1092,Alakazam,NULL,0,0,0,0,33,Expedition,"Pokémon - Stage 2",Psychic,Rare
1093,Ampharos,NULL,0,0,0,0,34,Expedition,"Pokémon - Stage 2",Lightning,Rare
1094,Arbok,NULL,0,0,0,0,35,Expedition,"Pokémon - Stage 1",Grass,Rare
1095,Blastoise,NULL,0,0,0,0,36,Expedition,"Pokémon - Stage 2",Water,Rare
1096,Blastoise,NULL,0,0,0,0,37,Expedition,"Pokémon - Stage 2",Water,Rare
1097,Butterfree,NULL,0,0,0,0,38,Expedition,"Pokémon - Stage 2",Grass,Rare
1098,Charizard,NULL,0,0,0,0,39,Expedition,"Pokémon - Stage 2",Fire,Rare
1099,Charizard,NULL,0,0,0,0,40,Expedition,"Pokémon - Stage 2",Fire,Rare
1100,Clefable,NULL,0,0,0,0,41,Expedition,"Pokémon - Stage 1",Colorless,Rare
1101,Cloyster,NULL,0,0,0,0,42,Expedition,"Pokémon - Stage 1",Water,Rare
1102,Dragonite,NULL,0,0,0,0,43,Expedition,"Pokémon - Stage 2",Colorless,Rare
1103,Dugtrio,NULL,0,0,0,0,44,Expedition,"Pokémon - Stage 1",Fighting,Rare
1104,Fearow,NULL,0,0,0,0,45,Expedition,"Pokémon - Stage 1",Colorless,Rare
1105,Feraligatr,NULL,0,0,0,0,46,Expedition,"Pokémon - Stage 2",Water,Rare
1106,Feraligatr,NULL,0,0,0,0,47,Expedition,"Pokémon - Stage 2",Water,Rare
1107,Gengar,NULL,0,0,0,0,48,Expedition,"Pokémon - Stage 2",Psychic,Rare
1108,Golem,NULL,0,0,0,0,49,Expedition,"Pokémon - Stage 2",Fighting,Rare
1109,Kingler,NULL,0,0,0,0,50,Expedition,"Pokémon - Stage 1",Water,Rare
1110,Machamp,NULL,0,0,0,0,51,Expedition,"Pokémon - Stage 2",Fighting,Rare
1111,Magby,NULL,0,0,0,0,52,Expedition,"Pokémon - Baby",Fire,Rare
1112,Meganium,NULL,0,0,0,0,53,Expedition,"Pokémon - Stage 2",Grass,Rare
1113,Meganium,NULL,0,0,0,0,54,Expedition,"Pokémon - Stage 2",Grass,Rare
1114,Mew,NULL,0,0,0,0,55,Expedition,"Pokémon - Basic",Psychic,Rare
1115,Mewtwo,NULL,0,0,0,0,56,Expedition,"Pokémon - Basic",Psychic,Rare
1116,Ninetales,NULL,0,0,0,0,57,Expedition,"Pokémon - Stage 1",Fire,Rare
1117,Pichu,NULL,0,0,0,0,58,Expedition,"Pokémon - Baby",Lightning,Rare
1118,Pidgeot,NULL,0,0,0,0,59,Expedition,"Pokémon - Stage 2",Colorless,Rare
1119,Poliwrath,NULL,0,0,0,0,60,Expedition,"Pokémon - Stage 2",Water,Rare
1120,Raichu,NULL,0,0,0,0,61,Expedition,"Pokémon - Stage 1",Lightning,Rare
1121,Rapidash,NULL,0,0,0,0,62,Expedition,"Pokémon - Stage 1",Fire,Rare
1122,Skarmory,NULL,0,0,0,0,63,Expedition,"Pokémon - Basic",Metal,Rare
1123,Typhlosion,NULL,0,0,0,0,64,Expedition,"Pokémon - Stage 2",Fire,Rare
1124,Typhlosion,NULL,0,0,0,0,65,Expedition,"Pokémon - Stage 2",Fire,Rare
1125,Tyranitar,NULL,0,0,0,0,66,Expedition,"Pokémon - Stage 2",Darkness,Rare
1126,Venusaur,NULL,0,0,0,0,67,Expedition,"Pokémon - Stage 2",Grass,Rare
1127,Venusaur,NULL,0,0,0,0,68,Expedition,"Pokémon - Stage 2",Grass,Rare
1128,Vileplume,NULL,0,0,0,0,69,Expedition,"Pokémon - Stage 2",Grass,Rare
1129,Weezing,NULL,0,0,0,0,70,Expedition,"Pokémon - Stage 1",Grass,Rare
1130,Bayleef,NULL,0,0,0,0,71,Expedition,"Pokémon - Stage 1",Grass,Uncommon
1131,Chansey,NULL,0,0,0,0,72,Expedition,"Pokémon - Basic",Colorless,Uncommon
1132,Charmeleon,NULL,0,0,0,0,73,Expedition,"Pokémon - Stage 1",Fire,Uncommon
1133,Croconaw,NULL,0,0,0,0,74,Expedition,"Pokémon - Stage 1",Water,Uncommon
1134,Dragonair,NULL,0,0,0,0,75,Expedition,"Pokémon - Stage 1",Colorless,Uncommon
1135,Electabuzz,NULL,0,0,0,0,76,Expedition,"Pokémon - Basic",Lightning,Uncommon
1136,Flaaffy,NULL,0,0,0,0,77,Expedition,"Pokémon - Stage 1",Lightning,Uncommon
1137,Gloom,NULL,0,0,0,0,78,Expedition,"Pokémon - Stage 1",Grass,Uncommon
1138,Graveler,NULL,0,0,0,0,79,Expedition,"Pokémon - Stage 1",Fighting,Uncommon
1139,Haunter,NULL,0,0,0,0,80,Expedition,"Pokémon - Stage 1",Psychic,Uncommon
1140,Hitmonlee,NULL,0,0,0,0,81,Expedition,"Pokémon - Basic",Fighting,Uncommon
1141,Ivysaur,NULL,0,0,0,0,82,Expedition,"Pokémon - Stage 1",Grass,Uncommon
1142,Jynx,NULL,0,0,0,0,83,Expedition,"Pokémon - Basic",Water,Uncommon
1143,Kadabra,NULL,0,0,0,0,84,Expedition,"Pokémon - Stage 1",Psychic,Uncommon
1144,Machoke,NULL,0,0,0,0,85,Expedition,"Pokémon - Stage 1",Fighting,Uncommon
1145,Magmar,NULL,0,0,0,0,86,Expedition,"Pokémon - Basic",Fire,Uncommon
1146,Metapod,NULL,0,0,0,0,87,Expedition,"Pokémon - Stage 1",Grass,Uncommon
1147,Pidgeotto,NULL,0,0,0,0,88,Expedition,"Pokémon - Stage 1",Colorless,Uncommon
1148,Poliwhirl,NULL,0,0,0,0,89,Expedition,"Pokémon - Stage 1",Water,Uncommon
1149,Pupitar,NULL,0,0,0,0,90,Expedition,"Pokémon - Stage 1",Fighting,Uncommon
1150,Quilava,NULL,0,0,0,0,91,Expedition,"Pokémon - Stage 1",Fire,Uncommon
1151,Wartortle,NULL,0,0,0,0,92,Expedition,"Pokémon - Stage 1",Water,Uncommon
1152,Abra,NULL,0,0,0,0,93,Expedition,"Pokémon - Basic",Psychic,Common
1153,Bulbasaur,NULL,0,0,0,0,94,Expedition,"Pokémon - Basic",Grass,Common
1154,Bulbasaur,NULL,0,0,0,0,95,Expedition,"Pokémon - Basic",Grass,Common
1155,Caterpie,NULL,0,0,0,0,96,Expedition,"Pokémon - Basic",Grass,Common
1156,Charmander,NULL,0,0,0,0,97,Expedition,"Pokémon - Basic",Fire,Common
1157,Charmander,NULL,0,0,0,0,98,Expedition,"Pokémon - Basic",Fire,Common
1158,Chikorita,NULL,0,0,0,0,99,Expedition,"Pokémon - Basic",Grass,Common
1159,Chikorita,NULL,0,0,0,0,100,Expedition,"Pokémon - Basic",Grass,Common
1160,Clefairy,NULL,0,0,0,0,101,Expedition,"Pokémon - Basic",Colorless,Common
1161,Corsola,NULL,0,0,0,0,102,Expedition,"Pokémon - Basic",Water,Common
1162,Cubone,NULL,0,0,0,0,103,Expedition,"Pokémon - Basic",Fighting,Common
1163,Cyndaquil,NULL,0,0,0,0,104,Expedition,"Pokémon - Basic",Fire,Common
1164,Cyndaquil,NULL,0,0,0,0,105,Expedition,"Pokémon - Basic",Fire,Common
1165,Diglett,NULL,0,0,0,0,106,Expedition,"Pokémon - Basic",Fighting,Common
1166,Dratini,NULL,0,0,0,0,107,Expedition,"Pokémon - Basic",Colorless,Common
1167,Ekans,NULL,0,0,0,0,108,Expedition,"Pokémon - Basic",Grass,Common
1168,Gastly,NULL,0,0,0,0,109,Expedition,"Pokémon - Basic",Psychic,Common
1169,Geodude,NULL,0,0,0,0,110,Expedition,"Pokémon - Basic",Fighting,Common
1170,Goldeen,NULL,0,0,0,0,111,Expedition,"Pokémon - Basic",Water,Common
1171,Hoppip,NULL,0,0,0,0,112,Expedition,"Pokémon - Basic",Grass,Common
1172,Houndour,NULL,0,0,0,0,113,Expedition,"Pokémon - Basic",Darkness,Common
1173,Koffing,NULL,0,0,0,0,114,Expedition,"Pokémon - Basic",Grass,Common
1174,Krabby,NULL,0,0,0,0,115,Expedition,"Pokémon - Basic",Water,Common
1175,Larvitar,NULL,0,0,0,0,116,Expedition,"Pokémon - Basic",Fighting,Common
1176,Machop,NULL,0,0,0,0,117,Expedition,"Pokémon - Basic",Fighting,Common
1177,Magikarp,NULL,0,0,0,0,118,Expedition,"Pokémon - Basic",Water,Common
1178,Mareep,NULL,0,0,0,0,119,Expedition,"Pokémon - Basic",Lightning,Common
1179,Marill,NULL,0,0,0,0,120,Expedition,"Pokémon - Basic",Water,Common
1180,Meowth,NULL,0,0,0,0,121,Expedition,"Pokémon - Basic",Colorless,Common
1181,Oddish,NULL,0,0,0,0,122,Expedition,"Pokémon - Basic",Grass,Common
1182,Pidgey,NULL,0,0,0,0,123,Expedition,"Pokémon - Basic",Colorless,Common
1183,Pikachu,NULL,0,0,0,0,124,Expedition,"Pokémon - Basic",Lightning,Common
1184,Poliwag,NULL,0,0,0,0,125,Expedition,"Pokémon - Basic",Water,Common
1185,Ponyta,NULL,0,0,0,0,126,Expedition,"Pokémon - Basic",Fire,Common
1186,Qwilfish,NULL,0,0,0,0,127,Expedition,"Pokémon - Basic",Water,Common
1187,Rattata,NULL,0,0,0,0,128,Expedition,"Pokémon - Basic",Colorless,Common
1188,Shellder,NULL,0,0,0,0,129,Expedition,"Pokémon - Basic",Water,Common
1189,Spearow,NULL,0,0,0,0,130,Expedition,"Pokémon - Basic",Colorless,Common
1190,Squirtle,NULL,0,0,0,0,131,Expedition,"Pokémon - Basic",Water,Common
1191,Squirtle,NULL,0,0,0,0,132,Expedition,"Pokémon - Basic",Water,Common
1192,Tauros,NULL,0,0,0,0,133,Expedition,"Pokémon - Basic",Colorless,Common
1193,Totodile,NULL,0,0,0,0,134,Expedition,"Pokémon - Basic",Water,Common
1194,Totodile,NULL,0,0,0,0,135,Expedition,"Pokémon - Basic",Water,Common
1195,Vulpix,NULL,0,0,0,0,136,Expedition,"Pokémon - Basic",Fire,Common
1196,"Bill\'s Maintenance",NULL,0,0,0,0,137,Expedition,"Trainer - Supporter",n/a,Uncommon
1197,Copycat,NULL,0,0,0,0,138,Expedition,"Trainer - Supporter",n/a,Uncommon
1198,"Dual Ball",NULL,0,0,0,0,139,Expedition,Trainer,n/a,Uncommon
1199,"Energy Removal 2",NULL,0,0,0,0,140,Expedition,Trainer,n/a,Uncommon
1200,"Energy Restore",NULL,0,0,0,0,141,Expedition,Trainer,n/a,Uncommon
1201,"Mary\'s Impulse",NULL,0,0,0,0,142,Expedition,"Trainer - Supporter",n/a,Uncommon
1202,"Master Ball",NULL,0,0,0,0,143,Expedition,Trainer,n/a,Uncommon
1203,"Multi Technical Machine 01",NULL,0,0,0,0,144,Expedition,"Trainer - Technical Machine",n/a,Uncommon
1204,"Pokémon Nurse",NULL,0,0,0,0,145,Expedition,"Trainer - Supporter",n/a,Uncommon
1205,"Pokémon Reversal",NULL,0,0,0,0,146,Expedition,Trainer,n/a,Uncommon
1206,"Power Charge",NULL,0,0,0,0,147,Expedition,Trainer,n/a,Uncommon
1207,"Professor Elm\'s Training Method",NULL,0,0,0,0,148,Expedition,"Trainer - Supporter",n/a,Uncommon
1208,"Professor Oak\'s Research",NULL,0,0,0,0,149,Expedition,"Trainer - Supporter",n/a,Uncommon
1209,"Strength Charm",NULL,0,0,0,0,150,Expedition,"Trainer - Pokémon Tool",n/a,Uncommon
1210,"Super Scoop Up",NULL,0,0,0,0,151,Expedition,Trainer,n/a,Uncommon
1211,"Warp Point",NULL,0,0,0,0,152,Expedition,Trainer,n/a,Uncommon
1212,"Energy Search",NULL,0,0,0,0,153,Expedition,Trainer,n/a,Common
1213,"Full Heal",NULL,0,0,0,0,154,Expedition,Trainer,n/a,Common
1214,"Moo-Moo Milk",NULL,0,0,0,0,155,Expedition,Trainer,n/a,Common
1215,Potion,NULL,0,0,0,0,156,Expedition,Trainer,n/a,Common
1216,Switch,NULL,0,0,0,0,157,Expedition,Trainer,n/a,Common
1217,"Darkness Energy",NULL,0,0,0,0,158,Expedition,"Energy - Special Energy",n/a,Rare
1218,"Metal Energy",NULL,0,0,0,0,159,Expedition,"Energy - Special Energy",n/a,Rare
1219,"Fighting Energy",NULL,0,0,0,0,160,Expedition,"Energy - Basic Energy",n/a,Common
1220,"Fire Energy",NULL,0,0,0,0,161,Expedition,"Energy - Basic Energy",n/a,Common
1221,"Grass Energy",NULL,0,0,0,0,162,Expedition,"Energy - Basic Energy",n/a,Common
1222,"Lightning Energy",NULL,0,0,0,0,163,Expedition,"Energy - Basic Energy",n/a,Common
1223,"Psychic Energy",NULL,0,0,0,0,164,Expedition,"Energy - Basic Energy",n/a,Common
1224,Ampharos,NULL,0,0,0,0,1,Aquapolis,"Pokémon - Stage 2",Lightning,Rare
1225,Arcanine,NULL,0,0,0,0,2,Aquapolis,"Pokémon - Stage 1",Fire,Rare
1226,Ariados,NULL,0,0,0,0,3,Aquapolis,"Pokémon - Stage 1",Grass,Rare
1227,Azumarill,NULL,0,0,0,0,4,Aquapolis,"Pokémon - Stage 1",Water,Rare
1228,Bellossom,NULL,0,0,0,0,5,Aquapolis,"Pokémon - Stage 2",Grass,Rare
1229,Blissey,NULL,0,0,0,0,6,Aquapolis,"Pokémon - Stage 1",Colorless,Rare
1230,Donphan,NULL,0,0,0,0,7,Aquapolis,"Pokémon - Stage 1",Fighting,Rare
1231,Electrode,NULL,0,0,0,0,8,Aquapolis,"Pokémon - Stage 1",Lightning,Rare
1232,Elekid,NULL,0,0,0,0,9,Aquapolis,"Pokémon - Baby",Lightning,Rare
1233,Entei,NULL,0,0,0,0,10,Aquapolis,"Pokémon - Basic",Fire,Rare
1234,Espeon,NULL,0,0,0,0,11,Aquapolis,"Pokémon - Stage 1",Psychic,Rare
1235,Exeggutor,NULL,0,0,0,0,12,Aquapolis,"Pokémon - Stage 1",Grass,Rare
1236,Exeggutor,NULL,0,0,0,0,13,Aquapolis,"Pokémon - Stage 1",Psychic,Rare
1237,Houndoom,NULL,0,0,0,0,14,Aquapolis,"Pokémon - Stage 1",Fire,Rare
1238,Houndoom,NULL,0,0,0,0,15,Aquapolis,"Pokémon - Stage 1",Darkness,Rare
1239,Hypno,NULL,0,0,0,0,16,Aquapolis,"Pokémon - Stage 1",Psychic,Rare
1240,Jumpluff,NULL,0,0,0,0,17,Aquapolis,"Pokémon - Stage 2",Grass,Rare
1241,Jynx,NULL,0,0,0,0,18,Aquapolis,"Pokémon - Basic",Psychic,Rare
1242,Kingdra,NULL,0,0,0,0,19,Aquapolis,"Pokémon - Stage 2",Water,Rare
1243,Lanturn,NULL,0,0,0,0,20,Aquapolis,"Pokémon - Stage 1",Water,Rare
1244,Lanturn,NULL,0,0,0,0,21,Aquapolis,"Pokémon - Stage 1",Lightning,Rare
1245,Magneton,NULL,0,0,0,0,22,Aquapolis,"Pokémon - Stage 1",Metal,Rare
1246,Muk,NULL,0,0,0,0,23,Aquapolis,"Pokémon - Stage 1",Grass,Rare
1247,Nidoking,NULL,0,0,0,0,24,Aquapolis,"Pokémon - Stage 2",Fighting,Rare
1248,Ninetales,NULL,0,0,0,0,25,Aquapolis,"Pokémon - Stage 1",Fire,Rare
1249,Octillery,NULL,0,0,0,0,26,Aquapolis,"Pokémon - Stage 1",Water,Rare
1250,Parasect,NULL,0,0,0,0,27,Aquapolis,"Pokémon - Stage 1",Grass,Rare
1251,Porygon2,NULL,0,0,0,0,28,Aquapolis,"Pokémon - Stage 1",Colorless,Rare
1252,Primeape,NULL,0,0,0,0,29,Aquapolis,"Pokémon - Stage 1",Fighting,Rare
1253,Quagsire,NULL,0,0,0,0,30,Aquapolis,"Pokémon - Stage 1",Water,Rare
1254,Rapidash,NULL,0,0,0,0,31,Aquapolis,"Pokémon - Stage 1",Fire,Rare
1255,Scizor,NULL,0,0,0,0,32,Aquapolis,"Pokémon - Stage 1",Metal,Rare
1256,Slowbro,NULL,0,0,0,0,33,Aquapolis,"Pokémon - Stage 1",Water,Rare
1257,Slowking,NULL,0,0,0,0,34,Aquapolis,"Pokémon - Stage 1",Psychic,Rare
1258,Steelix,NULL,0,0,0,0,35,Aquapolis,"Pokémon - Stage 1",Metal,Rare
1259,Sudowoodo,NULL,0,0,0,0,36,Aquapolis,"Pokémon - Basic",Fighting,Rare
1260,Suicune,NULL,0,0,0,0,37,Aquapolis,"Pokémon - Basic",Water,Rare
1261,Tentacruel,NULL,0,0,0,0,38,Aquapolis,"Pokémon - Stage 1",Water,Rare
1262,Togetic,NULL,0,0,0,0,39,Aquapolis,"Pokémon - Stage 1",Colorless,Rare
1263,Tyranitar,NULL,0,0,0,0,40,Aquapolis,"Pokémon - Stage 2",Darkness,Rare
1264,Umbreon,NULL,0,0,0,0,41,Aquapolis,"Pokémon - Stage 1",Darkness,Rare
1265,Victreebel,NULL,0,0,0,0,42,Aquapolis,"Pokémon - Stage 2",Grass,Rare
1266,Vileplume,NULL,0,0,0,0,43,Aquapolis,"Pokémon - Stage 2",Grass,Rare
1267,Zapdos,NULL,0,0,0,0,44,Aquapolis,"Pokémon - Basic",Lightning,Rare
1268,Bellsprout,NULL,0,0,0,0,45,Aquapolis,"Pokémon - Basic",Grass,Uncommon
1269,Dodrio,NULL,0,0,0,0,46,Aquapolis,"Pokémon - Stage 1",Colorless,Uncommon
1270,Flaaffy,NULL,0,0,0,0,47,Aquapolis,"Pokémon - Stage 1",Lightning,Uncommon
1271,Furret,NULL,0,0,0,0,48,Aquapolis,"Pokémon - Stage 1",Colorless,Uncommon
1272,Gloom,NULL,0,0,0,0,49,Aquapolis,"Pokémon - Stage 1",Grass,Uncommon
1273,Golduck,NULL,0,0,0,0,50,Aquapolis,"Pokémon - Stage 1",Water,Uncommon
1274,Growlithe,NULL,0,0,0,0,51,Aquapolis,"Pokémon - Basic",Fire,Uncommon
1275,Magnemite,NULL,0,0,0,0,52,Aquapolis,"Pokémon - Basic",Metal,Uncommon
1276,Marill,NULL,0,0,0,0,53,Aquapolis,"Pokémon - Basic",Water,Uncommon
1277,Marowak,NULL,0,0,0,0,54,Aquapolis,"Pokémon - Stage 1",Fighting,Uncommon
1278,Nidorino,NULL,0,0,0,0,55,Aquapolis,"Pokémon - Stage 1",Grass,Uncommon
1279,Pupitar,NULL,0,0,0,0,56,Aquapolis,"Pokémon - Stage 1",Fighting,Uncommon
1280,Scyther,NULL,0,0,0,0,57,Aquapolis,"Pokémon - Basic",Grass,Uncommon
1281,Seadra,NULL,0,0,0,0,58,Aquapolis,"Pokémon - Stage 1",Water,Uncommon
1282,Seaking,NULL,0,0,0,0,59,Aquapolis,"Pokémon - Stage 1",Water,Uncommon
1283,Skiploom,NULL,0,0,0,0,60,Aquapolis,"Pokémon - Stage 1",Grass,Uncommon
1284,Smoochum,NULL,0,0,0,0,61,Aquapolis,"Pokémon - Baby",Psychic,Uncommon
1285,Spinarak,NULL,0,0,0,0,62,Aquapolis,"Pokémon - Basic",Grass,Uncommon
1286,Tyrogue,NULL,0,0,0,0,63,Aquapolis,"Pokémon - Baby",Fighting,Uncommon
1287,Voltorb,NULL,0,0,0,0,64,Aquapolis,"Pokémon - Basic",Lightning,Uncommon
1288,Weepinbell,NULL,0,0,0,0,65,Aquapolis,"Pokémon - Stage 1",Grass,Uncommon
1289,Wooper,NULL,0,0,0,0,66,Aquapolis,"Pokémon - Basic",Water,Uncommon
1290,Aipom,NULL,0,0,0,0,67,Aquapolis,"Pokémon - Basic",Colorless,Common
1291,Bellsprout,NULL,0,0,0,0,68,Aquapolis,"Pokémon - Basic",Grass,Common
1292,Chansey,NULL,0,0,0,0,69,Aquapolis,"Pokémon - Basic",Colorless,Common
1293,Chinchou,NULL,0,0,0,0,70,Aquapolis,"Pokémon - Basic",Water,Common
1294,Chinchou,NULL,0,0,0,0,71,Aquapolis,"Pokémon - Basic",Lightning,Common
1295,Cubone,NULL,0,0,0,0,72,Aquapolis,"Pokémon - Basic",Fighting,Common
1296,Doduo,NULL,0,0,0,0,73,Aquapolis,"Pokémon - Basic",Lightning,Common
1297,Drowzee,NULL,0,0,0,0,74,Aquapolis,"Pokémon - Basic",Psychic,Common
1298,Eevee,NULL,0,0,0,0,75,Aquapolis,"Pokémon - Basic",Colorless,Common
1299,Exeggcute,NULL,0,0,0,0,76,Aquapolis,"Pokémon - Basic",Grass,Common
1300,Exeggcute,NULL,0,0,0,0,77,Aquapolis,"Pokémon - Basic",Psychic,Common
1301,Goldeen,NULL,0,0,0,0,78,Aquapolis,"Pokémon - Basic",Water,Common
1302,Grimer,NULL,0,0,0,0,79,Aquapolis,"Pokémon - Basic",Grass,Common
1303,Growlithe,NULL,0,0,0,0,80,Aquapolis,"Pokémon - Basic",Fire,Common
1304,Hitmonchan,NULL,0,0,0,0,81,Aquapolis,"Pokémon - Basic",Fighting,Common
1305,Hitmontop,NULL,0,0,0,0,82,Aquapolis,"Pokémon - Basic",Fighting,Common
1306,Hoppip,NULL,0,0,0,0,83,Aquapolis,"Pokémon - Basic",Grass,Common
1307,Horsea,NULL,0,0,0,0,84,Aquapolis,"Pokémon - Basic",Water,Common
1308,Horsea,NULL,0,0,0,0,85,Aquapolis,"Pokémon - Basic",Water,Common
1309,Houndour,NULL,0,0,0,0,86,Aquapolis,"Pokémon - Basic",Fire,Common
1310,Houndour,NULL,0,0,0,0,87,Aquapolis,"Pokémon - Basic",Darkness,Common
1311,Kangaskhan,NULL,0,0,0,0,88,Aquapolis,"Pokémon - Basic",Colorless,Common
1312,Larvitar,NULL,0,0,0,0,89,Aquapolis,"Pokémon - Basic",Fighting,Common
1313,Lickitung,NULL,0,0,0,0,90,Aquapolis,"Pokémon - Basic",Colorless,Common
1314,Magnemite,NULL,0,0,0,0,91,Aquapolis,"Pokémon - Basic",Lightning,Common
1315,Mankey,NULL,0,0,0,0,92,Aquapolis,"Pokémon - Basic",Fighting,Common
1316,Mareep,NULL,0,0,0,0,93,Aquapolis,"Pokémon - Basic",Lightning,Common
1317,Miltank,NULL,0,0,0,0,94,Aquapolis,"Pokémon - Basic",Colorless,Common
1318,"Mr. Mime",NULL,0,0,0,0,95,Aquapolis,"Pokémon - Basic",Psychic,Common
1319,"Nidoran Male",NULL,0,0,0,0,96,Aquapolis,"Pokémon - Basic",Grass,Common
1320,Oddish,NULL,0,0,0,0,97,Aquapolis,"Pokémon - Basic",Grass,Common
1321,Onix,NULL,0,0,0,0,98,Aquapolis,"Pokémon - Basic",Fighting,Common
1322,Paras,NULL,0,0,0,0,99,Aquapolis,"Pokémon - Basic",Grass,Common
1323,Phanpy,NULL,0,0,0,0,100,Aquapolis,"Pokémon - Basic",Fighting,Common
1324,Pinsir,NULL,0,0,0,0,101,Aquapolis,"Pokémon - Basic",Grass,Common
1325,Ponyta,NULL,0,0,0,0,102,Aquapolis,"Pokémon - Basic",Fire,Common
1326,Porygon,NULL,0,0,0,0,103,Aquapolis,"Pokémon - Basic",Colorless,Common
1327,Psyduck,NULL,0,0,0,0,104,Aquapolis,"Pokémon - Basic",Water,Common
1328,Remoraid,NULL,0,0,0,0,105,Aquapolis,"Pokémon - Basic",Water,Common
1329,Scyther,NULL,0,0,0,0,106,Aquapolis,"Pokémon - Basic",Grass,Common
1330,Sentret,NULL,0,0,0,0,107,Aquapolis,"Pokémon - Basic",Colorless,Common
1331,Slowpoke,NULL,0,0,0,0,108,Aquapolis,"Pokémon - Basic",Water,Common
1332,Smeargle,NULL,0,0,0,0,109,Aquapolis,"Pokémon - Basic",Colorless,Common
1333,Sneasel,NULL,0,0,0,0,110,Aquapolis,"Pokémon - Basic",Darkness,Common
1334,Spinarak,NULL,0,0,0,0,111,Aquapolis,"Pokémon - Basic",Grass,Common
1335,Tangela,NULL,0,0,0,0,112,Aquapolis,"Pokémon - Basic",Grass,Common
1336,Tentacool,NULL,0,0,0,0,113,Aquapolis,"Pokémon - Basic",Water,Common
1337,Togepi,NULL,0,0,0,0,114,Aquapolis,"Pokémon - Basic",Colorless,Common
1338,Voltorb,NULL,0,0,0,0,115,Aquapolis,"Pokémon - Basic",Lightning,Common
1339,Vulpix,NULL,0,0,0,0,116,Aquapolis,"Pokémon - Basic",Fire,Common
1340,Wooper,NULL,0,0,0,0,117,Aquapolis,"Pokémon - Basic",Water,Common
1341,"Apricorn Forest",NULL,0,0,0,0,118,Aquapolis,"Trainer - Stadium",n/a,Rare
1342,"Darkness Cube 01",NULL,0,0,0,0,119,Aquapolis,"Trainer - Technical Machine",n/a,Uncommon
1343,"Energy Switch",NULL,0,0,0,0,120,Aquapolis,Trainer,n/a,Uncommon
1344,"Fighting Cube 01",NULL,0,0,0,0,121,Aquapolis,"Trainer - Technical Machine",n/a,Uncommon
1345,"Fire Cube 01",NULL,0,0,0,0,122,Aquapolis,"Trainer - Technical Machine",n/a,Uncommon
1346,"Forest Guardian",NULL,0,0,0,0,123,Aquapolis,"Trainer - Supporter",n/a,Uncommon
1347,"Grass Cube 01",NULL,0,0,0,0,124,Aquapolis,"Trainer - Technical Machine",n/a,Uncommon
1348,"Healing Berry",NULL,0,0,0,0,125,Aquapolis,"Trainer - Pokémon Tool",n/a,Uncommon
1349,Juggler,NULL,0,0,0,0,126,Aquapolis,"Trainer - Supporter",n/a,Uncommon
1350,"Lightning Cube 01",NULL,0,0,0,0,127,Aquapolis,"Trainer - Technical Machine",n/a,Uncommon
1351,"Memory Berry",NULL,0,0,0,0,128,Aquapolis,"Trainer - Pokémon Tool",n/a,Uncommon
1352,"Metal Cube 01",NULL,0,0,0,0,129,Aquapolis,"Trainer - Technical Machine",n/a,Uncommon
1353,"Pokémon Fan Club",NULL,0,0,0,0,130,Aquapolis,"Trainer - Supporter",n/a,Uncommon
1354,"Pokémon Park",NULL,0,0,0,0,131,Aquapolis,"Trainer - Stadium",n/a,Uncommon
1355,"Psychic Cube 01",NULL,0,0,0,0,132,Aquapolis,"Trainer - Technical Machine",n/a,Uncommon
1356,Seer,NULL,0,0,0,0,133,Aquapolis,"Trainer - Supporter",n/a,Uncommon
1357,"Super Energy Removal 2",NULL,0,0,0,0,134,Aquapolis,Trainer,n/a,Uncommon
1358,"Time Shard",NULL,0,0,0,0,135,Aquapolis,"Trainer - Pokémon Tool",n/a,Uncommon
